,gid,black,white,black_rating,white_rating,move_list,winner
654,192423,Maciej Celuch,SlaYer,2688,1631,a3g7i7j4e8e9f8e7h5i6h7h6f7g5g6i3h4h3g4e10d9e11c11c10d10g3e4f4d6,black
655,192422,Rafael,Maciej Celuch,1374,2688,a3g7e8e9f8g8f10e7f7g5f6f5d6e6c8c7d7c10d9c9d8d10f9d5e5f3f4g3g4h3i4h4h6i5j4g6h8i6j6j5l4k5l5l2k4i2k2k6l6j9k7g9h9i10j8g11g10e11f11e13f12f13g12g13h12h13j12,black
656,192419,Maciej Celuch,durex,2688,1415,a3h6k10j10f8f7g7g6d8e6d6d7b8c8b9c7b7c5c6e4b4b5e5f4f5g4g5h4j4i5i4h5j5i7h7i6j7j6l5j9k7j11i9i8j8h10h9g10g9e11i10h12h11g12f11f10g11e13e12d13d12c13b12,black
657,189470,Maciej Celuch,power_plus,2688,1469,a3*g7f6h7i10h5g9f9e11d10c12d12d11b11a13f11f10h9h8j7h11j8g10k9j11k11m9l9i7j6i6j5j4l3l2k3k1k2l1i2j2i3,black
658,189469,Julio Martínez,Maciej Celuch,1619,2688,b9g7e8e9c10c11e11e10a12c12b13c9b10d7f6d9c8d8c6c7a8b7a7b6a6b5a5b3b4c3c4d3d4e3e5e4d5f4h5f5e6g5g6i3k3j4k4j5k5l2j2j3k2j6h3h4k6i11k9i9j8j7k7k10i8g9h10h9i10j9,white
659,189467,Maciej Celuch,Bas,2688,1412,a3d13g7m10j9h11d10j10i10i11k9k10l9l10h10g11e11f12c10e12e8c13b12g10h5h9i3j2i2i1j1c12a13c11b11,black
660,187534,:/,Maciej Celuch,1548,2688,a2g7k10g8e6g6j6j5h6i7k6i4h5g5l5l4,white
661,187526,Robert Butler,Maciej Celuch,1142,2688,m11g7h7h6i6i5k4g8h8k3j4j3i4i3h4h3f4g4f5g5c8c9,white
662,187524,Maciej Celuch,google,2688,1441,a3g7i7h10f10h8h7g8i8h9i10i9k8j8k7j7k6j6k5,black
663,187522,mooops,Maciej Celuch,1691,2688,a3g7e8e9h8i6f8f9g8h9g9f11g10g11i10h10j8i8j7i5d9b12c10f6d7d3e5f4d4e3b4c4b5c5b6c7f3e4d6c6,white
664,187519,Maciej Celuch,Dimitri Ilonov,2688,1685,a3f8k10k8h8h7g8g7j6j5i6i5h6h5g6g5e6e5f5g3f4f3e4e3d4d3b4c4b5c5b6c6b7c7b8c8b9c10c9d9d8f6f7e8e7i7j7i9j9j8i8g9h9g11h10h11i10,black
665,186927,gayle,Maciej Celuch,1500,2688,f9*a13f8j12f7,white
666,186908,Maciej Celuch,link17,2688,1500,a3f7g7f9h8h9g9f12g10h5i5h7g8h6j6i7k7j9j8h10i10i8i9j3k3j5l4k6m5j4l7i11h11l5m4l3k4,black
667,2005726,Arek Kulczycki,leela_bot ★,2542,2382,a13*j9d10d5f9b11b12c11c12d11d12e11e12f11f12h10j10k9k10h11g10g11d8,white
668,2002100,Arek Kulczycki,lazyplayer,2542,2127,c12e4i5i6f7g6d4d5h6h7g7d11,white
669,2002099,lazyplayer,Arek Kulczycki,2127,2542,a10*d5i10d10g6l2k3j10,black
670,2002098,Arek Kulczycki,lazyplayer,2542,2127,a7*e9j4j9e4d4g5d5e6c7d8e7d7h5i6f7g7g6f8e8i3h4g3h3i1i2j1j2k1l2k2k3j3,white
671,2002097,lazyplayer,Arek Kulczycki,2127,2542,a4*j9j10i10j2b3e9c10f6b6g2b9b7j3g7g6e10f7,black
672,2002096,Arek Kulczycki,lazyplayer,2542,2127,a7d10j9j10k9k11l10l11k10j11f10j4d5g7b11b12c11e11h6h8,white
673,2002095,lazyplayer,Arek Kulczycki,2127,2542,m1*j9e4j4g8i6j10i10i8k7k8j8j6i7h12e10j5i5f10f9g9f8e12b12g7f7h5g6h6f4,black
674,1977715,Arek Kulczycki,wojtex,2542,2137,a8*j9j11k11k10i11i12e9d10k7h12h11e12g12j4d4d3c4c2e3f2b3b2c3e1i4j2l2k3l3k5j5k4i2i5h5h6c8g6f3f5d7f4f6g5g2d5,white
675,1977714,Lukasz S.,Arek Kulczycki,2047,2542,m7*j9e4c4c3d4e9d10f12f10f7g7j11k10k11l10l11g8g9f9h5i5h6i6h7i7h8i9k3i4k2,white
676,1977713,Arek Kulczycki,David J Bush ★,2542,2130,a8*j9j10i10g7c4j4e8f9g8e11f8h9g9f11c11d10d11e10c10d9c9d7f6e5g4,black
677,1977712,Jos Dekker,Arek Kulczycki,2167,2542,a13*d10i10j9i9k10j11l11k12l12k11l10j10k9j8d5d4c3c11b12g6d7e4c6b6f4e5i5d11c10h7g7g5,white
678,1977711,Arek Kulczycki,Frode Lillevold,2542,2265,a13*j9e4h6e9c4c2d2h5f6g6i5g8b10e7c8d6e6d7j5i7h8h7k6,black
679,1977710,simpledeep,Arek Kulczycki,2325,2542,a10*d5i10j10j9e9h2c6f3b6c11g8e7d7e10d10d11g9f11h10f8f9d8c8c9l2h9g10k3h6f5,white
680,1977709,Arek Kulczycki,shalev,2542,2491,c2e9h6i10j9j10k9k10d10d5c8d8g9j4e8h5i5i4c5d4c6c4b5b4l3i3j2j5i9j6,white
681,1977708,Daniel Sepczuk,Arek Kulczycki,2386,2542,c2*e9i5l4f7d8e6f6f5k6d12j9j10i10l3k4k3j4i2j2f11h4j8k9,black
682,1924379,Arek Kulczycki,nytope,2542,1294,a7*i5h7d5c3j9j11k11j12k12k10l8m13i11g12g13i10j10h4g6f8g8g7e7d9e9e8j6j7k6j2f4,black
683,1911399,Arek Kulczycki,pim,2542,1421,a13*j9g7d5d4e4f6c7f9i6i8k7j6g9g8e9d8f7g5e7d6c6d7e6e5f5d11e10e13f11e8f8e11f10,black
684,1911398,Lukasz S.,Arek Kulczycki,2047,2542,m7*k10e4i5k11c4c3b4b3e3i12j11j12l10l11d10g3h5f8g6b12e11e10h11h7j6j7c11c12g8f10g12f11f13i9d11e7c8d6b7d4,white
685,1911397,Arek Kulczycki,Marius Halsor ★,2542,2005,a13*j9j11k11j12k12k9d5d3c3c5i5i4h5g8e9h4g5g4f5f2j4j3k3k2l2l1g3f4e3e5c7d6c6d8d7e7e6f8f7e8k7i7l5h11h10g11g10f11f10e11c12,black
686,1911396,simpledeep,Arek Kulczycki,2325,2542,a12*d5e9j9j10k9k11l10l11k10j11i10h12g11e12f13h10h11i8b10b12c10d4e4d7g8g7j6k7f8g9,white
687,1911395,Arek Kulczycki,HappyHippo,2542,2200,a7e9j9j10i10d3b5c4c2c5h6j2j3i3k2i4l4i7j7k5j5k4j4i6i5i8k8,black
688,1911394,JKB,Arek Kulczycki,2161,2542,c12i5d5d4e4d10j9j10k9k10i10f2j4j7g7g3g2f3e3e2d3d2c6b4h5i4j5i6i7j6h3g6g5g4h4h6c9b11f7f6,white
689,1911393,Arek Kulczycki,shalev,2542,2491,a7*i5i10e9j2j10i11k11j9l2k3j3k2d5d3c3c4l8j12k12j11k9k7l5m6j8k8j6k5h3d12b12c11d11c12e11f7c8d6e7e2g3g2j1i4f5,black
690,1911392,Daniel Sepczuk,Arek Kulczycki,2386,2542,c2f8j9j10i10h12b10e12c11d11c6c5d5f4h6i5j6e6f5e5h7d9k8l8d12h5c8b9c9f3d7d4j4k3l4i7k6f10h8e11g12i8,white
691,1902932,Arek Kulczycki,nytope,2542,1294,c2i10e9d12k10k11l10k12g10h12h6e10h10,black
692,1898700,nytope,Arek Kulczycki,1294,2542,a3e9h6i10k10k11l10l11j11h12m13i5f5h7f8g9j9i6f9f10e10d12b10d10c12d11c10d8c8d6d7e6e8e7,white
693,1891006,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13*j9e4h6j11i11i4g5g12d10h3i3h4f4h2c4c5d5d4g2e9f9h7d9e8d8e7e5e10l5f11l8f10l2l6c8f3c7g3k4,black
694,1890580,Arek Kulczycki,zastrzyk,2542,1751,a13*j9j11i11e9d5h6g7,black
695,1890579,pim,Arek Kulczycki,1421,2542,m10*g7e4f9h6f5g3f3f4h4g5g6h5g4f6e6d8e7f8g8f7e8e9d9d10c10c11a12c12k4i7i6j4i4i5l5k3m2k2m1j6b12h2b7i3c5b11a11b10a10b8b9c7k7l4l3k5,white
696,1890578,Arek Kulczycki,Szymon D,2542,1531,a13,black
697,1890577,broutcha,Arek Kulczycki,1870,2542,a3e9j9i5c10g6e7d8f8f9g8g9h8e6f6g4f5e3f4g2g3h2h3i2j3l2k2h6i4h10k8i11,white
698,1890576,Arek Kulczycki,David J Bush ★,2542,2130,a9,black
699,1890575,Jos Dekker,Arek Kulczycki,2167,2542,m9*l11k12l12i5f8e4d5d3c4c3d4e3h5g7f6f7d8e7d7e6e5c10b9b6c7e9b12a12e8f10f9e10g9g11g10f11h10h12h11i4h3g12l8k9,white
700,1890568,Arek Kulczycki,Shumacher;],2542,1362,a9*j9j4d5,black
701,1880450,Arek Kulczycki,passenger,2542,2044,a13e4j9j11k11i5j4k3d4d5j5j12k12k10l8l9i11g12g13j6i6j3i4i3g4h4f6,black
702,1880449,David J Bush ★,Arek Kulczycki,2130,2542,a4*j9i5h5h6f7j10d8d10g9f8h8f3j4h7,white
703,1880448,Arek Kulczycki,JKB,2542,2161,c2i10e9d10j10j9l4i5k6l3k4j3k3j2m1g8e10f7g7f8d8d9c9e6d6d7b8d11e8e11f10f11h10i8g10i6c6g12h11h13h12g13j12,black
704,1880447,Frode Lillevold,Arek Kulczycki,2265,2542,m4*g7e4c4c3b4b3e3i10k10k11l10l11i11g11f11f12e12e13c12e9f9e10d11i5g9g6j5j4l3j3l2k4l4k5l5k6l6k8k7g10d9f7e8f8b7c9,white
705,1880446,Arek Kulczycki,Grzeniu,2542,2247,a10*j9j11k11k9l2e9k4i7g8f10e10f9b10d4e7f7h6h9d9f6e6f5e5d10a12a13b12b13c12c13d12d13e12e13f12f13g12g13h12j12h13f3k6j8i9i8l6k8f4h2g3g2h3j2i4k3l3,black
706,1880445,Jos Dekker,Arek Kulczycki,2167,2542,c12i10k10k11j11k9l9i5c4e9h9g11d9e8f7c3e6e7,white
707,1880444,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13*j9e4h6j11k11j12k12k10l8l9i11i10j10g12g13h7d4d5j6i4g5h3f4h2f3f5g4g6h5e2h1h8,white
708,1880443,shalev,Arek Kulczycki,2491,2542,c2e9k10i5g7g6f7i7j6j7c9f6d7d6b7e6c5c7,white
709,1877583,Arek Kulczycki,zastrzyk,2542,1751,a10*l2j7e9e4d4d5h6g8f7i4h4g6f6,black
710,1877581,Arek Kulczycki,Peter Koning,2542,1694,a13,black
711,1877580,Daniel Sepczuk,Arek Kulczycki,2386,2542,c12i10i5f8b10e4d4d5j9c10h8i9k10l2j5j6c9i2d7b11d9d10e9e10f9f10g10g9j7g8h7g3,white
712,1877579,Arek Kulczycki,Szymon D,2542,1531,a13,black
713,1877578,David J Bush ★,Arek Kulczycki,2130,2542,a6*g7i10j11g8j8k9e9f8h8h7e8f6d7e5d5d6b7b12c10f10e10c6f7h5j4i3,white
714,1877571,Arek Kulczycki,Marcin Pindral,2542,1713,a13,black
715,1874557,Jos Dekker,Arek Kulczycki,2167,2542,m9*l11k12l12e4d5d3b3c2b2b4i5f8h7j4k5j3h4g11g9f11j9k11l10k10k8l9h11,black
716,1874556,Daniel Sepczuk,Arek Kulczycki,2386,2542,c12i10i5j4d5d4e4f8d10d9b10b11c10d7g8f2b6c3i4j3i3h6g6h5g5h4i7i6j5j6g4g3h3g7e8e9c8e6,white
717,1861982,Arek Kulczycki,shalev,2542,2491,m4*b12e4d4e3c3d2c2d6i5j11f8c11b11c10l11l10b7b8e10g7f7g5g6j3k4j5e6e5g4f5i4d12f11f12g11g12i11h11j9i10j10h6h5,black
718,1861981,Daniel Sepczuk,Arek Kulczycki,2386,2542,m7*k10i12d10e4c4c3d3c5b5b12i5k11l10l11j11j12c12e9c9d8f9g7j7f11f8k3b8b6d5c8b9d9e10f7l4g9h12k5i6i4m2j4l5k6l6h9,white
719,1861977,Arek Kulczycki,Stanley Kozera,2542,1905,a10,black
720,1855410,Arek Kulczycki,eobllor,2542,1983,a13i5j9j11k11j12k12k10l8l10i11e4j4j6d4f8k5j5k4k6e8e3c3d5l5l6f6,black
721,1855409,mangajah,Arek Kulczycki,2002,2542,a3i10e9f7d8e6h7h6d6d7b8c11j8i4j4i6k5i7,white
722,1855408,Arek Kulczycki,PaulStu,2542,1896,a13*j9g7c4g6c7d6d7d8j5i8i7j6i6h8g8h7f7f8e8d10b12c10k7j7l5k5l4k4e9,black
723,1855407,HappyHippo,Arek Kulczycki,2200,2542,m4*b12e4d4d5i5h9j9j11k11j12l11h4f5g6e7f8d9e10d11e6g3c11f6d10b11c10b10c9j6j3k3j5,white
724,1855406,Arek Kulczycki,JKB,2542,2161,a8*c4i10h6e9j10i11k11j11k10j12k12j9l8k7l5l6j8k8c11c3l2h7g7d10c10d8e8d9f9g8f8e11f11i5h4,black
725,1855405,Frode Lillevold,Arek Kulczycki,2265,2542,m4*g7e4c4c3b4b3e3i10c11h4j5j4d7d9h9g11f10g6d6e7b10b11c10d3d4b7i4h6c8d5g5f4,white
726,1855404,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13e4j9j11k11k10i11i12d4e3c3d5b6d2c2d3c5c7b9a8d6c6i5i7f5i10f8e11d10j2j3k2k3l2i3b11c12e9d9e8d8e6h7,black
727,1855403,shalev,Arek Kulczycki,2491,2542,m5*d5i5d10e8c9d12c12d3c3d2c2e6j9f9j6i4g5g6f7d7f6j11f8e9k11j12k12k10l8k8m9k9l7k7g8i8,white
728,1846571,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13i5j9j11k11j12k12k10l8l10i11i10j10g12g13e4j4k6f7h4d4e3d3d5f4e10e9e8f8f5e5d11i7i6i4g9l7l3h7,black
729,1844128,Arek Kulczycki,JKB,2542,2161,a13*j9e4h6j11k11j12k12k10l8l10i11i10j10g12g13g8c4c3d3c5i7i8k7j7f7g6g7e11j6k6e9,black
730,1841519,Arek Kulczycki,Daniel Sepczuk,2542,2386,a7*j9i5c4d3c3d10j4i10j10i11j11j5g7g6f7f6c7e7d8e8b11d11b12c10b10c8d7c9a9b8k4g4,white
731,1840735,Jos Dekker,Arek Kulczycki,2167,2542,m8*e9e4c4c3e3i5d6c5f5g3h4g5g4e8g7f8,white
732,1835504,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13i5j9j11k11j12k12k10l8l10i11i10j10g12g13e4j4k6d4e3d3d5f7h4f4e10e9e8j5i7f8j2l4d11l7m5j7j6h7h9c10b12b10a12h8,black
733,1828983,Daniel Sepczuk,Arek Kulczycki,2386,2542,k2i10e9e4d5d3c4c3b4b3k6j4l3k5i4e10d10g7f7e8f8f11g9c12h10h9g10g8f9h11f12,black
734,1819777,Arek Kulczycki,Nate Watson,2542,1691,a13*j9e4h6g7c4c3b10j11k11j10a12g6j5i8k7,black
735,1819776,Jonathan,Arek Kulczycki,2017,2542,a4*g4i10e9f3j6j4g6f8e8f7e7f6e6f5e5f4e3e2c4e4c5d3f2d4h5h4h3j3g5h7i6i8,white
736,1819775,Arek Kulczycki,HappyHippo,2542,2200,a13*j9e4h6h8c4c3b4c2j5k3f7i4j3j4h4h5g5g6f6e9g7g10k6,black
737,1819774,JKB,Arek Kulczycki,2161,2542,a10*j9e4h6j11k11d12c4c3l4k4l3k10i11k3d3c5k6k5l5l2g4h7f6i12d11g3i2i4,white
738,1819773,Arek Kulczycki,Jos Dekker,2542,2167,a13i10d5d3c3c4e3e2k10k12j10h12j12e4i5j6h7i4j4k2k4l3h3j2g5h6f7f8g7f13g12,black
739,1819772,Frode Lillevold,Arek Kulczycki,2265,2542,m4*g7e4j9j11i10h6c4c3b4b3e3g6d6d7i6h7j6j7i7i8h8h9g9f12c11c12b12e10k6g5l8l7b7g11,white
740,1819771,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13*j9e9d5i5j6i10j10i9k7j8k8i11j11i4b10c7f7d3b6f2f3g8f9f8h6i6d8g6e6g2e3,black
741,1819770,shalev,Arek Kulczycki,2491,2542,a9*j9e4j4d12d4e3d3i6d5h8d11e11i8j10g10f9e10i10i9d8k5g11k11i12c12f10l9k9l8k8l7k6m5l5m4l4m3l2l3e2g2j3d7d2b3h5c8c9i4h3h4e6f4g4g5,black
742,1809455,lazyplayer,Arek Kulczycki,2127,2542,m1e4j9h6i6j11k11d12d11e11c12e10d10e9d9h4l3i7g4e8d8e7d7f5e5f4c5d3c3c4a5j2e6b2j3,black
743,1803010,lazyplayer,Arek Kulczycki,2127,2542,m1*j9i5d5d4e4j11k11j12k12k10l8k8e9h4l4f11m9j6j8,black
744,1789620,Jon Prospar,Arek Kulczycki,2092,2542,m11e4c4c3b4b3i5i10f9h3j3h7k6j6k5i4j4j7e7g6,white
745,1789617,Arek Kulczycki,Jan Arild Teland,2542,1942,a3*j9j11k11j6h6h5d5e9b10d7i5j3k4l2k2k3g6g5f6f5e6e5d6e3i3h7k7i10e8d10g8f11k10l5h9,black
746,1789616,Daniel Sepczuk,Arek Kulczycki,2386,2542,m7*e9e4c4c3d3c5h6j11b5b12k10i5h5i4h4f8i7h9f9e12j8g3l2j7k7i8h7f11d12g8g9h8j10h11b8e8d9d7,white
747,1789615,Arek Kulczycki,Pawel Guz,2542,1872,a3,black
748,1789606,Arek Kulczycki,Stanley Kozera,2542,1905,a7*e9i5c4d4h5f8j9j11k11,black
749,1789598,Art Duval ★,Arek Kulczycki,2165,2542,m7*e9e4c4c3b4b3d3f2d2h6d5c5e5d4f4e8g7f6d9d8c9c8g6f8g8f9g9f11f10d12h10g5j4h5i6k3i3j2h2j3i4j5i5g12k10i12,white
750,1789589,Arek Kulczycki,Alexandre,2542,1997,a13,black
751,1781177,Arek Kulczycki,Marcin Pindral,2542,1713,a13,black
752,1781176,Ryan,Arek Kulczycki,1852,2542,a3i10k10k11l10l11j11h12e10e4i5f8h8h7e8e9c10d9c9d8c8d7c7c11d10d5i7i6k5j6l6j8,white
753,1781175,Arek Kulczycki,Jos Dekker,2542,2167,a13i10d5d3c3c4e3e2j10h9j9i9j8j7c7d9g7i4e8e6d8f2f3g2g3h2i3h4h3e9h8,black
754,1781174,Lukasz S.,Arek Kulczycki,2047,2542,a7*g7i10,white
755,1781173,Arek Kulczycki,Marius Halsor ★,2542,2005,a13*j9j11k11k10i11g6d5d3c3d2c2c5c7e3b7f4c4c10k4j7i7k3j4j3i4i3h4h2l3h3f5e5d7e6e7i10f8f9e9d11g10e11h8g8h6,black
756,1781171,Arek Kulczycki,Frode Lillevold,2542,2265,a13*j9g7d5d10f8f7i6h4i4i5e8d3c3c5e7e6c9i2k2f4j5,black
757,1781170,Daniel Sepczuk,Arek Kulczycki,2386,2542,m7*e9e4c4c3d3c5b5c11k10i12j12j11k11i5l4j3m2j7b6c6g10g6b7c7b8d9e8h7c8d8f6g3h3g4f7d7h5g5i7i2j5m1,white
758,1781161,Arek Kulczycki,shalev,2542,2491,a7*e9i10c4d10j10i11j11j9h8d3c3d2c2g10h10h9e10d11i9i8j8j6l4e12l8g11k6j7d12e11k7k5l5l3k4k3j4j3c8d5b6c7d6c6b9a8f5i4i6i5j5f4,white
759,1776011,Galactic Being,Arek Kulczycki,2007,2542,a6*,white
760,1773635,Lukasz S.,Arek Kulczycki,2047,2542,m7*e9e4i5h6c4c3e3f7i6g10j9i8i7g8k7k8j8h12d9f5c9h10g6e7i11i12,white
761,1764909,Arek Kulczycki,Stanley Kozera,2542,1905,a13*j9j11k11k9d5d3c3d2c2e9h6h8f9g10c11e8g7e10f10e12b11e11f11f12g11g12i11h11i8,black
762,1759386,FruG0,Arek Kulczycki,2023,2542,a3i10k10k11d10e8l9i5j4j11i8i7f7f8j7j6k5h9g8g7e7c9,white
763,1759385,Arek Kulczycki,JKB,2542,2161,a10*j9e4h6j11k11k10i11k2d4d5g4g7j5g8i7g3j2k1i2,black
764,1759384,Marcin Pindral,Arek Kulczycki,1713,2542,m6*k10e4c4c3b4b3e3i5f8f7h6h4j5i6e8k11l10l11i12h3,white
765,1756942,Daniel Sepczuk,Arek Kulczycki,2386,2542,k2i10e9e4j9g6e5e7i9i5l4j11k10k11l10l11h10l3d7f4f5i4,white
766,1742152,Lukasz S.,Arek Kulczycki,2047,2542,m7*e9e4k10i5c4c3d3c5b5f7g6i12f6h4l11h3g4g3f4f3b6d8c7e6e7d7b7e5c9c8a9b9a10b10a11b12b11d11c10f10g9h7f9j10g10f11g12g11i9h11i11j11l8k8l7k7l6k6,white
767,1742151,Arek Kulczycki,Mirko Rahn,2542,2006,a13e7d5d9b11g8l4k6h8h7e9,black
768,1742150,zastrzyk,Arek Kulczycki,1751,2542,m7*e9e4c4c3j4f8k10g9g8f9k6k11l10l11j11h12i10i13g10e11f12k7,white
769,1742149,Arek Kulczycki,Virlax_,2542,2167,a13*j9g7d5c2c7f2e3e1h6h4k2g3f3g2g4h7h3e7j6i6j5j7i7i8k6h10h8,black
770,1742148,David J Bush ★,Arek Kulczycki,2130,2542,a6*k10i6c3d10f8k11l10l11g7d2e9g2j5i5j6j4l3k4l4k5l5j3l2k6l6k8k9m6k7j8j7h8,white
771,1742147,Arek Kulczycki,Frode Lillevold,2542,2265,a13*j9f7d5d3c3h8g7g6b10c10c9d9i6j3d8f8b11d7e7e6c7c8b6e2f4,black
772,1742146,Szymon D,Arek Kulczycki,1531,2542,m7*e9e4c4c3d3c5h6f8j9i12l11k11g8f9g10f11f10d12e11e12d11c12c11b12g11f13h12h13l10k10l9k9l8k8l7k7l6k5k6j6j7h7g7h8,white
773,1742138,Arek Kulczycki,shalev,2542,2491,a13*j9j11k11e4h6k2d4d5e8f7c7f3h4h7b10e7j7i8g7f9g8g10h9i10k10j12k12i9k6l7j8j10k9i6h8i7f8d12c9,black
774,1742130,Daniel Sepczuk,Arek Kulczycki,2386,2542,m7*e9e4c4c3d3c5b5d10k10g3b6d9j4e11f10f12e10d11f11e12g11k3j3i12g12f13h12h13j11i11j9k9j10h10i8j8i9h6i6i5j5i7h7h8h9g9g10f8e8f7e7c6,white
775,1740273,Arek Kulczycki,Jos Dekker,2542,2167,a13*j9j11k11j12k12k9k7e9d5j8k8i11l6c4f7g8f9f8j5,black
776,1740272,Szymon D,Arek Kulczycki,1531,2542,a9*k3i10k10k11l10l11i11d3h6g8f8g7j8j11j10j5h8g10g9e11f10f11e10d11l7j9b3c2b2c3b4c5k8i4l4j2l2l5k5k6j6j7i7i8c11d10c10d9c9d8c8d7b7c7b8a7c6e5d5e3e4f3f4g5,white
777,1740269,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13*j9e9d5e4c4d3c3d2c2i10k10j11k11j12k12h4i4k2h5e5h7i3g5i9g10h8f9f8b10c8d9d12d10,black
778,1740266,David J Bush ★,Arek Kulczycki,2130,2542,a6*j9i6g6g7e8f7j4f9k5j7k7k8l7j8m8l8m7k10l10k12k11j12j11i12i11h12g11h11i9k6m5l5m4l4m3l2l3k3k4h10g9f10g10e12f13j3h5i4i5h2c3e4,white
779,1680122,wojtek,Arek Kulczycki,1282,2542,m6*e9e4c4c3b4b3d3f2d2c5i5d12,white
780,1678864,Jos Dekker,Arek Kulczycki,2167,2542,m5j4d5i10c11d3c3e8h7c4e3e2f2f6i5i4k5i3g5f5f7g6c7d6,white
781,1678863,Arek Kulczycki,Virlax_,2542,2167,a9*j4i6d5e9j9j11k11k10i11d3b6i7f8g5e6e4c3i10j10e7g6f9g8g9h8i9h9g11,white
782,1678862,Ignatius J Reilly,Arek Kulczycki,2115,2542,a8*f8i10c4f2e3d12c12d11c11d10c10d9c9d8c8d6h7f5j4i5h5i4g5g4h4i2j2i3j5i6j7j6l5k6l6k7l7k8l8k10,white
783,1678861,Arek Kulczycki,Tony,2542,2144,a9*j4e9d5i10k10k12j10i11j12k11j11j9f9f8g8h6i6h7i8h9h8e10k7l8g10f10h10f11,white
784,1678860,Frode Lillevold,Arek Kulczycki,2265,2542,m4*d5i5g7d3b3b4k10i9c11e8f9g8f8g6f7e4f6g4f4g3f3f5e5,black
785,1678859,Arek Kulczycki,Stanley Kozera,2542,1905,a9d3j9i9k7j4e5g2h5i3,white
786,1678858,shalev,Arek Kulczycki,2491,2542,c2i10k10k11e9e4f4j2j3i3i4,black
787,1678850,Arek Kulczycki,Daniel Sepczuk,2542,2386,a9*j4j11e9e6f6i5c4d3k11k10g6j2i2j1i4l1k2k1l5k5k6j6i6j5j7l4b7d4e4g2,white
788,1665847,ypercube,Arek Kulczycki,1824,2542,m10*d4e9k9g8i7h10f9d3e5f8i10i12h9g10j11i9j8i8j7h11i11h12j12k10l8j9j10k8l7k7l6,black
789,1662087,Torreschon,Arek Kulczycki,1355,2542,l12e4c4c3d3c5b5g3i5i8f8g7e7j3i3h5g6f7b6c6b7c7b8c8b9c10c9d9e8d8h6f6,white
790,1660013,klaashaas,Arek Kulczycki,1743,2542,a3i10f9e6j4h6d8f7k6h8b7e9c10d11c11c7b8c9a10b12l9k11j11i6j6i9l8k8l7k10,white
791,1655989,Luka Stojanovic,Arek Kulczycki,1911,2542,b2i10d10e6g6g7f7e9d9f5h4e8d8e7h8i6,white
792,1653133,shalev,Arek Kulczycki,2491,2542,a10*j9e4c4c3d3c5b5e9i5i4j4j11k11j12k12k10l8m8i11i10j10k2h5l2j2i8g7g9f9f8g8e11f10g12g11g10f11e13h13h11h8i9e12d13d12c13b12c12c11d11d10e10b9,black
793,1653086,Arek Kulczycki,Art Duval ★,2542,2165,a13e4h5d10j9j11k11j12k12k10l8l10i11j7h8h6g6g7l4j5i6i5k6l3k4k3j4j3i4i3g4g3f3g2f4f2e3e1e2f1c2d2c3d3b5c4b4c5b6c6b7c7b8c9c8,black
794,1651340,Arek Kulczycki,Marcin Pindral,2542,1713,a13*d5d3c3d2c2c4b6b4e3e9j9j11k11k9j6j7g8g6i5h4g5h5j3h8i8i7c11d10h7i6h6g9f9e11f10f11g10g11h11,black
795,1651339,nietsabes,Arek Kulczycki,1991,2542,l12e4g4i8f8g6h6g10e8g5k8k9j9k7j7i7,white
796,1651338,Arek Kulczycki,HappyHippo,2542,2200,a13e4i5,black
797,1651337,Marius Halsor ★,Arek Kulczycki,2005,2542,l12e4c4c3b4b3h4i8f9g7h7h9g9h6j5i6j6i7k7i10d7f5h5j2k2e8j9j10l9j11m10k8k9j8m7l7m6l6m5l5m4l4m3l2l3k3c9j3f4e5f6h3,white
798,1651336,Arek Kulczycki,Stanley Kozera,2542,1905,a13*d5d3c3e9j9j11k11j12k12k9k7j5g7g5h5h8f9f8g8h6g6f10e10d12e11e12f11f12h11g11h9,black
799,1651335,shalev,Arek Kulczycki,2491,2542,m5*k10e4c4c3d10i5f5k12j12f6e6e8c9d8c8d7b7c10d9d12c12g4b4b3d3f2e1b6c6c5d5d4f4,black
800,1651328,Arek Kulczycki,Daniel Sepczuk,2542,2386,a13*d5e9j9j11k11j12k12k10l8m13i11i10j10g12i13e4c4e5h7i5b10d3c3d2c2c10b11c11b12d7g6h3j3i3c7d4g5g7h6i4f3f4k4d12j6,black
801,1647227,Arek Kulczycki,zastrzyk,2542,1751,m1,black
802,1644039,Arek Kulczycki,shalev,2542,2491,m7*e9e4i5h4k4k3i4j2l4l2i3i2h3h2c4c2d2g3d5c5d4e6c7d8c10b9f4g4e7g6d7e8f7f8g7g8k10k12l11l12k11j12j7h7h6i9k8i10,white
803,1641079,Marius Halsor ★,Arek Kulczycki,2005,2542,l12e4i8i5j5j4l3j3k2k4l4k5l5k7k6j7f6h7g7g3h3g5i3h5d4d5d6f3,white
